Name,Label,Question
2139,166,5
2140,166,6
2141,166,8
2142,166,9
2143,166,14
2144,166,15
2145,166,17
2146,166,23
2147,166,23
2148,166,23
2149,166,24
2150,167,9
2151,167,17
2152,167,18
2153,167,18
2154,167,18
2155,167,21
2156,167,23
2157,167,24
2158,168,2
2159,168,3
2160,168,6
2161,168,8
2162,168,9
2163,168,11
2164,168,14
2165,168,15
2166,168,17
2167,168,18
2168,168,21
2169,168,24
2170,169,3
2171,169,4
2172,169,6
2173,169,10
2174,169,10
2175,169,10
2176,169,12
2177,169,13
2178,169,16
2179,169,18
2180,169,19
2181,169,24
2182,169,25
2183,169,25
2184,170,2
2185,170,3
2186,170,8
2187,170,8
2188,170,9
2189,170,9
2190,170,11
2191,170,11
2192,170,15
2193,170,17
2194,170,18
2195,170,18
2196,170,20
2197,170,21
2198,170,23
2199,170,23
2200,170,24
2201,170,24
2202,171,1
2203,171,1
2204,171,2
2205,171,5
2206,171,8
2207,171,10
2208,171,10
2209,171,11
2210,171,13
2211,171,14
2212,171,14
2213,171,14
2214,171,16
2215,171,17
2216,171,19
2217,171,19
2218,172,3
2219,172,4
2220,172,10
2221,172,10
2222,172,10
2223,172,10
2224,172,13
2225,172,15
2226,172,16
2227,172,16
2228,172,20
2229,172,20
2230,172,21
2231,172,21
2232,172,21
2233,172,24
2234,172,25
2235,173,3
2236,173,4
2237,173,4
2238,173,6
2239,173,7
2240,173,9
2241,173,9
2242,173,10
2243,173,13
2244,173,15
2245,173,18
2246,173,19
2247,173,21
2248,173,22
2249,173,24
2250,174,1
2251,174,2
2252,174,4
2253,174,5
2254,174,8
2255,174,10
2256,174,10
2257,174,11
2258,174,11
2259,174,13
2260,174,13
2261,174,17
2262,175,2
2263,175,3
2264,175,5
2265,175,9
2266,175,9
2267,175,12
2268,175,12
2269,175,15
2270,175,15
2271,175,21
2272,175,23
2273,175,24
2274,176,5
2275,176,6
2276,176,6
2277,176,8
2278,176,9
2279,176,15
2280,176,17
2281,176,21
2282,176,23
2283,176,24
2284,176,24
2285,176,24
2286,177,4
2287,177,4
2288,177,4
2289,177,6
2290,177,7
2291,177,9
2292,177,12
2293,177,15
2294,177,16
2295,177,18
2296,177,18
2297,177,19
2298,177,19
2299,177,21
2300,177,22
2301,177,24
2302,177,25
2303,178,1
2304,178,1
2305,178,4
2306,178,5
2307,178,7
2308,178,8
2309,178,11
2310,178,13
2311,178,14
2312,178,16
2313,178,17
2314,178,20
2315,178,21
2316,178,23
2317,178,23
2318,178,24
2319,179,3
2320,179,5
2321,179,6
2322,179,8
2323,179,9
2324,179,9
2325,179,11
2326,179,14
2327,179,15
2328,179,18
2329,179,20
2330,179,21
2331,179,23
2332,179,24
2333,180,2
2334,180,3
2335,180,5
2336,180,9
2337,180,11
2338,180,14
2339,180,15
2340,180,17
2341,180,20
2342,180,21
2343,180,23
2344,180,24
2345,181,3
2346,181,3
2347,181,5
2348,181,8
2349,181,9
2350,181,11
2351,181,12
2352,181,12
2353,181,14
2354,181,17
2355,181,18
2356,181,21
2357,182,2
2358,182,2
2359,182,3
2360,182,6
2361,182,6
2362,182,9
2363,182,9
2364,182,11
2365,182,12
2366,182,14
2367,182,17
2368,182,18
2369,182,20
2370,182,20
2371,182,21
2372,182,23
2373,182,23
2374,183,2
2375,183,4
2376,183,5
2377,183,8
2378,183,11
2379,183,17
2380,183,19
2381,183,20
2382,183,22
2383,183,22
2384,183,23
2385,184,6
2386,184,8
2387,184,9
2388,184,11
2389,184,12
2390,184,18
2391,184,19
2392,184,19
2393,184,24
2394,184,25
2395,185,3
2396,185,9
2397,185,10
2398,185,13
2399,185,13
2400,185,13
2401,185,16
2402,185,18
2403,185,18
2404,185,19
2405,185,21
2406,185,22
2407,185,24
2408,185,24
2409,185,25
2410,186,1
2411,186,2
2412,186,4
2413,186,4
2414,186,4
2415,186,5
2416,186,7
2417,186,8
2418,186,8
2419,186,10
2420,186,11
2421,186,11
2422,186,11
2423,186,13
2424,186,16
2425,186,16
2426,186,17
2427,186,19
2428,186,19
2429,186,20
2430,186,22
2431,186,23
2432,187,1
2433,187,2
2434,187,4
2435,187,7
2436,187,8
2437,187,10
2438,187,10
2439,187,11
2440,187,13
2441,187,14
2442,187,16
2443,187,17
2444,187,17
2445,187,23
2446,187,25
2447,188,4
2448,188,6
2449,188,7
2450,188,12
2451,188,13
2452,188,15
2453,188,18
2454,188,18
2455,188,19
2456,188,21
2457,188,22
2458,188,25
2459,189,5
2460,189,6
2461,189,8
2462,189,9
2463,189,11
2464,189,12
2465,189,12
2466,189,14
2467,189,17
2468,189,17
2469,189,18
2470,189,18
2471,189,20
2472,189,21
2473,189,23
2474,189,24
2475,190,3
2476,190,3
2477,190,6
2478,190,8
2479,190,11
2480,190,14
2481,190,14
2482,190,14
2483,190,15
2484,190,15
2485,190,17
2486,190,20
2487,190,21
2488,191,3
2489,191,5
2490,191,6
2491,191,8
2492,191,9
2493,191,12
2494,191,15
2495,191,20
2496,191,21
2497,191,23
2498,192,1
2499,192,1
2500,192,2
2501,192,5
2502,192,7
2503,192,16
2504,192,16
2505,192,17
2506,192,17
2507,192,17
2508,192,20
2509,192,22
2510,192,23
2511,193,3
2512,193,3
2513,193,4
2514,193,6
2515,193,7
2516,193,9
2517,193,10
2518,193,13
2519,193,15
2520,193,15
2521,193,16
2522,193,18
2523,193,19
2524,193,21
2525,193,22
2526,193,24
2527,194,2
2528,194,2
2529,194,3
2530,194,5
2531,194,6
2532,194,8
2533,194,9
2534,194,9
2535,194,11
2536,194,15
2537,194,17
2538,194,23
2539,194,24
2540,195,4
2541,195,4
2542,195,10
2543,195,12
2544,195,12
2545,195,12
2546,195,12
2547,195,15
2548,195,18
2549,195,19
2550,195,24
2551,195,25
2552,196,1
2553,196,1
2554,196,4
2555,196,4
2556,196,5
2557,196,5
2558,196,8
2559,196,13
2560,196,14
2561,196,14
2562,196,14
2563,196,14
2564,196,16
2565,196,17
2566,196,19
2567,196,20
2568,196,23
2569,197,1
2570,197,2
2571,197,4
2572,197,5
2573,197,8
2574,197,10
2575,197,11
2576,197,13
2577,197,14
2578,197,16
2579,197,17
2580,197,20
2581,197,22
2582,197,23
2583,198,4
2584,198,7
2585,198,9
2586,198,9
2587,198,9
2588,198,12
2589,198,12
2590,198,15
2591,198,16
2592,198,16
2593,198,18
2594,198,18
2595,198,19
2596,198,19
2597,198,19
2598,198,21
2599,198,21
2600,198,21
2601,198,22
2602,198,24
2603,198,24
2604,198,25
2605,198,25
2606,199,6
2607,199,11
2608,199,11
2609,199,14
2610,199,17
2611,199,21
2612,199,24
2613,200,9
2614,200,12
2615,200,15
2616,200,16
2617,200,19
2618,200,21
2619,201,2
2620,201,3
2621,201,3
2622,201,3
2623,201,5
2624,201,17
2625,201,17
2626,201,18
2627,201,24
2628,201,24
2629,202,3
2630,202,3
2631,202,8
2632,202,9
2633,202,17
2634,202,19
2635,202,24
2636,203,3
2637,203,4
2638,203,7
2639,203,7
2640,203,7
2641,203,13
2642,203,15
2643,203,16
2644,203,18
2645,203,18
2646,203,19
2647,203,21
2648,203,22
2649,204,1
2650,204,5
2651,204,7
2652,204,8
2653,204,10
2654,204,16
2655,204,16
2656,204,17
2657,204,17
2658,204,19
2659,204,20
2660,204,22
2661,205,2
2662,205,3
2663,205,6
2664,205,6
2665,205,9
2666,205,12
2667,205,14
2668,205,15
2669,205,18
2670,205,21
2671,205,24
2672,206,1
2673,206,2
2674,206,8
2675,206,8
2676,206,11
2677,206,13
2678,206,16
2679,206,16
2680,206,16
2681,206,16
2682,206,17
2683,206,19
2684,206,19
2685,206,20
2686,206,22
2687,206,23
2688,206,23
2689,207,5
2690,207,6
2691,207,8
2692,207,14
2693,207,17
2694,207,20
2695,207,21
2696,207,21
2697,207,21
2698,207,21
2699,207,23
2700,207,24
2701,208,6
2702,208,7
2703,208,9
2704,208,10
2705,208,10
2706,208,12
2707,208,12
2708,208,13
2709,208,16
2710,208,18
2711,208,19
2712,208,19
2713,208,21
2714,208,22
2715,208,22
2716,208,22
2717,208,22
2718,208,24
2719,208,25
2720,209,5
2721,209,5
2722,209,5
2723,209,6
2724,209,8
2725,209,9
2726,209,11
2727,209,12
2728,209,14
2729,209,15
2730,209,19
2731,210,2
2732,210,4
2733,210,5
2734,210,8
2735,210,8
2736,210,10
2737,210,11
2738,210,11
2739,210,13
2740,210,16
2741,210,17
2742,210,17
2743,210,19
2744,210,20
2745,210,22
2746,210,23
2747,211,3
2748,211,4
2749,211,4
2750,211,6
2751,211,10
2752,211,11
2753,211,14
2754,211,16
2755,211,17
2756,211,19
2757,211,19
2758,211,20
2759,211,22
2760,211,23
2761,212,2
2762,212,3
2763,212,5
2764,212,6
2765,212,8
2766,212,11
2767,212,12
2768,212,14
2769,212,15
2770,212,17
2771,212,18
2772,212,20
2773,212,20
2774,212,20
2775,212,21
2776,212,23
2777,212,24
2778,213,3
2779,213,4
2780,213,6
2781,213,6
2782,213,7
2783,213,7
2784,213,9
2785,213,9
2786,213,10
2787,213,13
2788,213,13
2789,213,14
2790,213,16
2791,213,17
2792,213,17
2793,213,19
2794,213,19
2795,213,20
2796,213,21
2797,213,22
2798,214,3
2799,214,4
2800,214,6
2801,214,7
2802,214,9
2803,214,12
2804,214,13
2805,214,13
2806,214,15
2807,214,16
2808,214,19
2809,214,22
2810,214,22
2811,214,25
2812,215,4
2813,215,9
2814,215,10
2815,215,13
2816,215,15
2817,215,16
2818,215,16
2819,215,18
2820,215,21
2821,215,24
2822,215,25
2823,216,2
2824,216,2
2825,216,5
2826,216,7
2827,216,7
2828,216,12
2829,216,12
2830,216,18
2831,216,18
2832,216,20
2833,216,21
2834,216,23
2835,216,24
2836,216,24
2837,217,3
2838,217,6
2839,217,6
2840,217,8
2841,217,11
2842,217,12
2843,217,15
2844,218,2
2845,218,5
2846,218,6
2847,218,8
2848,218,8
2849,218,11
2850,218,14
2851,218,15
2852,218,15
2853,218,17
2854,218,18
2855,218,18
2856,218,24
2857,218,24
2858,219,3
2859,219,5
2860,219,6
2861,219,11
2862,219,11
2863,219,11
2864,219,14
2865,219,15
2866,219,17
2867,219,18
2868,219,19
2869,219,20
2870,219,20
2871,219,24
2872,220,2
2873,220,7
2874,220,8
2875,220,14
2876,220,17
2877,220,23
2878,221,6
2879,221,7
2880,221,7
2881,221,7
2882,221,9
2883,221,13
2884,221,15
2885,221,16
2886,221,24
2887,222,4
2888,222,5
2889,222,7
2890,222,8
2891,222,11
2892,222,13
2893,222,20
2894,222,22
2895,223,3
2896,223,4
2897,223,7
2898,223,10
2899,223,12
2900,223,13
2901,223,16
2902,223,21
2903,223,24
2904,223,24
2905,223,25
2906,224,2
2907,224,5
2908,224,11
2909,224,12
2910,224,14
2911,224,15
2912,224,15
2913,224,17
2914,224,17
2915,224,18
2916,224,20
2917,224,21
2918,225,3
2919,225,3
2920,225,8
2921,225,8
2922,225,9
2923,225,11
2924,225,12
2925,225,14
2926,225,15
2927,225,18
2928,225,21
2929,226,2
2930,226,3
2931,226,5
2932,226,6
2933,226,9
2934,226,9
2935,226,9
2936,226,11
2937,226,12
2938,226,14
2939,226,17
2940,226,18
2941,226,20
2942,226,23
2943,226,24
2944,227,7
2945,227,8
2946,227,13
2947,227,14
2948,227,16
2949,227,22
2950,227,23
2951,227,23
2952,228,6
2953,228,6
2954,228,7
2955,228,13
2956,228,16
2957,228,18
2958,228,22
2959,228,24
2960,228,25
2961,229,2
2962,229,2
2963,229,3
2964,229,9
2965,229,11
2966,229,12
2967,229,15
2968,229,17
2969,229,20
2970,229,21
2971,229,21
2972,229,23
2973,230,3
2974,230,4
2975,230,4
2976,230,4
2977,230,6
2978,230,7
2979,230,7
2980,230,9
2981,230,10
2982,230,13
2983,230,18
2984,230,21
2985,230,24
2986,231,1
2987,231,2
2988,231,4
2989,231,4
2990,231,4
2991,231,10
2992,231,10
2993,231,14
2994,231,17
2995,231,17
2996,231,19
2997,231,22
2998,231,23
2999,232,3
3000,232,3
3001,232,4
3002,232,4
3003,232,6
3004,232,6
3005,232,7
3006,232,7
3007,232,9
3008,232,10
3009,232,18
3010,232,18
3011,232,21
3012,232,22
3013,232,22
3014,232,25
3015,233,2
3016,233,2
3017,233,3
3018,233,6
3019,233,6
3020,233,8
3021,233,11
3022,233,12
3023,233,15
3024,233,18
3025,233,20
3026,233,23
3027,234,3
3028,234,4
3029,234,10
3030,234,12
3031,234,13
3032,234,15
3033,234,21
3034,234,21
3035,234,22
3036,234,25
3037,235,2
3038,235,5
3039,235,6
3040,235,8
3041,235,9
3042,235,12
3043,235,12
3044,235,12
3045,235,17
3046,235,18
3047,235,21
3048,236,2
3049,236,2
3050,236,5
3051,236,7
3052,236,8
3053,236,10
3054,236,16
3055,236,23
3056,237,1
3057,237,1
3058,237,5
3059,237,10
3060,237,10
3061,237,14
3062,237,14
3063,238,4
3064,238,7
3065,238,9
3066,238,10
3067,238,15
3068,238,22
3069,238,22
3070,238,24
3071,239,2
3072,239,5
3073,239,6
3074,239,8
3075,239,8
3076,239,9
3077,239,11
3078,239,12
3079,239,15
3080,239,15
3081,239,17
3082,239,18
3083,239,20
3084,239,21
3085,239,24
3086,239,24
3087,240,3
3088,240,6
3089,240,8
3090,240,9
3091,240,11
3092,240,14
3093,240,15
3094,240,17
3095,240,24
3096,241,3
3097,241,9
3098,241,10
3099,241,12
3100,241,15
3101,241,15
3102,241,16
3103,241,18
3104,241,21
3105,241,24
3106,242,2
3107,242,5
3108,242,7
3109,242,8
3110,242,11
3111,242,13
3112,242,14
3113,242,19
3114,242,20
3115,242,20
3116,242,22
3117,242,23
3118,242,23
3119,243,1
3120,243,1
3121,243,2
3122,243,4
3123,243,7
3124,243,8
3125,243,10
3126,243,11
3127,243,13
3128,243,14
3129,243,16
3130,243,19
3131,243,19
3132,243,20
3133,243,23
3134,244,3
3135,244,5
3136,244,8
3137,244,9
3138,244,11
3139,244,12
3140,244,14
3141,244,15
3142,244,15
3143,244,21
3144,245,3
3145,245,6
3146,245,7
3147,245,9
3148,245,10
3149,245,12
3150,245,15
3151,245,15
3152,245,15
3153,245,16
3154,245,19
3155,245,24
3156,246,1
3157,246,9
3158,246,10
3159,246,10
3160,246,14
3161,246,16
3162,246,16
3163,246,16
3164,246,17
3165,246,17
3166,246,17
3167,246,17
3168,246,20
3169,246,23
3170,247,4
3171,247,6
3172,247,9
3173,247,10
3174,247,12
3175,247,13
3176,247,15
3177,247,16
3178,247,19
3179,247,21
3180,247,25
3181,247,25
3182,248,4
3183,248,7
3184,248,9
3185,248,10
3186,248,12
3187,248,12
3188,248,12
3189,248,13
3190,248,15
3191,248,15
3192,248,15
3193,248,15
3194,248,18
3195,248,19
3196,248,22
3197,248,25
3198,249,2
3199,249,5
3200,249,11
3201,249,12
3202,249,17
3203,249,17
3204,249,20
3205,249,23
3206,249,23
3207,249,23
3208,250,6
3209,250,7
3210,250,10
3211,250,12
3212,250,13
3213,250,15
3214,250,15
3215,250,18
3216,250,19
3217,250,21
3218,250,21
3219,250,22
3220,250,24
3221,250,25
3222,251,3
3223,251,7
3224,251,9
3225,251,10
3226,251,13
3227,251,13
3228,251,15
3229,251,15
3230,251,18
3231,251,19
3232,251,22
3233,251,22
3234,251,24
3235,252,1
3236,252,2
3237,252,4
3238,252,5
3239,252,7
3240,252,8
3241,252,10
3242,252,11
3243,252,13
3244,252,17
3245,252,19
3246,252,20
3247,252,20
3248,252,22
3249,252,23
3250,253,2
3251,253,3
3252,253,3
3253,253,5
3254,253,8
3255,253,8
3256,253,9
3257,253,11
3258,253,12
3259,253,14
3260,253,18
3261,253,18
3262,253,21
3263,253,24
3264,254,3
3265,254,10
3266,254,16
3267,254,18
3268,254,21
3269,254,22
3270,254,25
3271,255,1
3272,255,1
3273,255,2
3274,255,2
3275,255,2
3276,255,5
3277,255,7
3278,255,13
3279,255,17
3280,255,22
3281,255,22
3282,255,23
3283,256,4
3284,256,4
3285,256,6
3286,256,10
3287,256,13
3288,256,16
3289,256,16
3290,256,18
3291,256,25
3292,257,4
3293,257,5
3294,257,7
3295,257,8
3296,257,10
3297,257,10
3298,257,11
3299,257,11
3300,257,13
3301,257,16
3302,257,17
3303,257,19
3304,257,20
3305,257,20
3306,257,22
3307,258,1
3308,258,4
3309,258,5
3310,258,7
3311,258,8
3312,258,10
3313,258,11
3314,258,11
3315,258,16
3316,258,20
3317,258,23
3318,259,3
3319,259,6
3320,259,8
3321,259,9
3322,259,11
3323,259,12
3324,259,14
3325,259,20
3326,259,21
3327,260,3
3328,260,6
3329,260,8
3330,260,11
3331,260,14
3332,260,15
3333,260,15
3334,260,15
3335,260,17
3336,260,20
3337,260,21
3338,261,2
3339,261,3
3340,261,5
3341,261,6
3342,261,8
3343,261,9
3344,261,11
3345,261,12
3346,261,12
3347,261,15
3348,261,17
3349,261,18
3350,261,18
3351,261,20
3352,261,21
3353,261,23
3354,262,1
3355,262,2
3356,262,5
3357,262,7
3358,262,7
3359,262,7
3360,262,8
3361,262,11
3362,262,19
3363,262,22
3364,262,22
3365,262,23
3366,263,1
3367,263,5
3368,263,7
3369,263,13
3370,263,14
3371,263,16
3372,263,16
3373,263,20
3374,263,22
3375,263,23
3376,264,3
3377,264,5
3378,264,5
3379,264,8
3380,264,9
3381,264,11
3382,264,12
3383,264,15
3384,264,21
3385,265,4
3386,265,6
3387,265,7
3388,265,9
3389,265,10
3390,265,12
3391,265,16
3392,265,18
3393,265,19
3394,265,21
3395,265,22
3396,265,24
3397,265,25
3398,266,3
3399,266,3
3400,266,3
3401,266,5
3402,266,5
3403,266,6
3404,266,6
3405,266,9
3406,266,9
3407,266,14
3408,266,15
3409,266,17
3410,266,18
3411,266,20
3412,266,20
3413,266,21
3414,266,23
3415,267,3
3416,267,6
3417,267,7
3418,267,10
3419,267,10
3420,267,12
3421,267,13
3422,267,13
3423,267,13
3424,267,15
3425,267,16
3426,267,18
3427,267,19
3428,267,21
3429,267,24
3430,268,1
3431,268,1
3432,268,2
3433,268,4
3434,268,5
3435,268,5
3436,268,8
3437,268,10
3438,268,10
3439,268,10
3440,268,11
3441,268,13
3442,268,16
3443,268,17
3444,268,20
3445,268,22
3446,269,2
3447,269,3
3448,269,5
3449,269,6
3450,269,6
3451,269,6
3452,269,6
3453,269,8
3454,269,8
3455,269,9
3456,269,9
3457,269,12
3458,269,17
3459,269,18
3460,269,20
3461,269,21
3462,269,23
3463,269,24
3464,270,5
3465,270,5
3466,270,6
3467,270,6
3468,270,7
3469,270,9
3470,270,9
3471,270,11
3472,270,12
3473,270,14
3474,270,15
3475,270,20
3476,270,21
3477,270,23
3478,270,24
3479,271,1
3480,271,1
3481,271,2
3482,271,2
3483,271,5
3484,271,5
3485,271,11
3486,271,16
3487,271,19
3488,271,22
3489,271,23
3490,272,3
3491,272,5
3492,272,8
3493,272,8
3494,272,11
3495,272,14
3496,272,17
3497,272,21
3498,273,3
3499,273,3
3500,273,6
3501,273,9
3502,273,11
3503,273,12
3504,273,12
3505,273,14
3506,273,23
3507,274,6
3508,274,8
3509,274,11
3510,274,12
3511,274,12
3512,274,12
3513,274,15
3514,274,15
3515,274,18
3516,274,20
3517,274,21
3518,274,21
3519,274,24
3520,275,5
3521,275,6
3522,275,9
3523,275,11
3524,275,12
3525,275,14
3526,275,15
3527,275,17
3528,275,18
3529,275,18
3530,275,21
3531,275,23
3532,275,23
3533,275,24
3534,276,3
3535,276,5
3536,276,5
3537,276,6
3538,276,8
3539,276,9
3540,276,11
3541,276,12
3542,276,15
3543,276,17
3544,276,17
3545,276,17
3546,276,20
3547,276,21
3548,276,23
3549,277,3
3550,277,7
3551,277,9
3552,277,10
3553,277,10
3554,277,12
3555,277,15
3556,277,15
3557,277,16
3558,277,18
3559,277,19
3560,277,19
3561,277,21
3562,277,22
3563,277,22
3564,277,22
3565,277,24
3566,277,25
3567,278,2
3568,278,3
3569,278,5
3570,278,9
3571,278,10
3572,278,11
3573,278,14
3574,278,15
3575,278,17
3576,278,18
3577,278,20
3578,278,20
3579,278,21
3580,278,21
3581,278,21
3582,278,23
3583,279,1
3584,279,1
3585,279,5
3586,279,5
3587,279,8
3588,279,11
3589,279,13
3590,279,14
3591,279,14
3592,279,14
3593,279,16
3594,279,17
3595,279,23
3596,280,2
3597,280,3
3598,280,5
3599,280,5
3600,280,6
3601,280,6
3602,280,9
3603,280,9
3604,280,11
3605,280,14
3606,280,14
3607,280,15
3608,280,17
3609,280,18
3610,280,20
3611,280,23
3612,280,24
3613,281,3
3614,281,4
3615,281,9
3616,281,10
3617,281,10
3618,281,12
3619,281,15
3620,281,21
3621,281,22
3622,281,22
3623,281,24
3624,281,25
3625,281,25
3626,281,25
3627,281,25
3628,282,3
3629,282,4
3630,282,7
3631,282,9
3632,282,9
3633,282,10
3634,282,12
3635,282,13
3636,282,15
3637,282,15
3638,282,16
3639,282,18
3640,282,19
3641,282,19
3642,282,19
3643,282,21
3644,282,22
3645,282,25
3646,283,2
3647,283,9
3648,283,9
3649,283,9
3650,283,11
3651,283,11
3652,283,11
3653,283,12
3654,283,14
3655,283,15
3656,283,17
3657,283,17
3658,283,20
3659,283,20
3660,283,20
3661,283,21
3662,283,23
3663,283,24
3664,284,4
3665,284,4
3666,284,7
3667,284,8
3668,284,10
3669,284,11
3670,284,13
3671,284,16
3672,284,17
3673,284,19
3674,284,20
3675,284,22
3676,285,2
3677,285,3
3678,285,5
3679,285,6
3680,285,12
3681,285,12
3682,285,15
3683,285,17
3684,285,18
3685,285,20
3686,285,21
3687,285,23
3688,285,23
3689,285,24
3690,285,24
3691,286,3
3692,286,3
3693,286,6
3694,286,8
3695,286,11
3696,286,14
3697,286,15
3698,286,18
3699,286,20
3700,286,23
3701,286,24
3702,287,1
3703,287,2
3704,287,5
3705,287,7
3706,287,11
3707,287,11
3708,287,13
3709,287,14
3710,287,17
3711,287,17
3712,287,20
3713,287,22
3714,288,3
3715,288,4
3716,288,6
3717,288,6
3718,288,6
3719,288,7
3720,288,7
3721,288,9
3722,288,10
3723,288,10
3724,288,10
3725,288,12
3726,288,13
3727,288,15
3728,288,15
3729,288,18
3730,288,18
3731,288,18
3732,288,18
3733,288,19
3734,288,21
3735,288,21
3736,288,24
3737,289,4
3738,289,6
3739,289,7
3740,289,9
3741,289,12
3742,289,13
3743,289,13
3744,289,15
3745,289,16
3746,289,18
3747,289,19
3748,289,19
3749,289,21
3750,289,22
3751,289,24
3752,290,2
3753,290,5
3754,290,6
3755,290,9
3756,290,12
3757,290,12
3758,290,14
3759,290,17
3760,290,18
3761,290,20
3762,290,21
3763,291,3
3764,291,3
3765,291,5
3766,291,8
3767,291,8
3768,291,12
3769,291,12
3770,291,14
3771,291,14
3772,291,15
3773,291,15
3774,291,17
3775,291,18
3776,291,18
3777,291,20
3778,291,23
3779,291,24
3780,291,24
3781,292,3
3782,292,4
3783,292,4
3784,292,4
3785,292,6
3786,292,7
3787,292,7
3788,292,9
3789,292,9
3790,292,10
3791,292,12
3792,292,13
3793,292,15
3794,292,15
3795,292,16
3796,292,18
3797,292,19
3798,292,22
3799,293,3
3800,293,4
3801,293,6
3802,293,6
3803,293,9
3804,293,10
3805,293,10
3806,293,12
3807,293,13
3808,293,15
3809,293,15
3810,293,15
3811,293,18
3812,293,19
3813,293,24
3814,294,1
3815,294,1
3816,294,4
3817,294,7
3818,294,7
3819,294,10
3820,294,13
3821,294,17
3822,294,17
3823,294,19
3824,294,19
3825,294,22
3826,294,23
3827,295,2
3828,295,3
3829,295,5
3830,295,5
3831,295,9
3832,295,12
3833,295,18
3834,295,18
3835,295,20
3836,295,21
3837,295,23
3838,295,24
3839,296,2
3840,296,4
3841,296,5
3842,296,5
3843,296,8
3844,296,8
3845,296,10
3846,296,10
3847,296,11
3848,296,13
3849,296,14
3850,296,16
3851,296,16
3852,296,16
3853,296,16
3854,296,19
3855,296,20
3856,296,22
3857,296,23
3858,296,23
3859,297,2
3860,297,3
3861,297,5
3862,297,6
3863,297,9
3864,297,11
3865,297,14
3866,297,14
3867,297,14
3868,297,17
3869,297,17
3870,298,3
3871,298,6
3872,298,7
3873,298,7
3874,298,9
3875,298,12
3876,298,13
3877,298,13
3878,298,15
3879,298,15
3880,298,16
3881,298,16
3882,298,18
3883,298,21
3884,298,22
3885,299,1
3886,299,1
3887,299,2
3888,299,5
3889,299,11
3890,299,16
3891,299,17
3892,299,22
3893,299,23
3894,300,3
3895,300,3
3896,300,5
3897,300,6
3898,300,9
3899,300,9
3900,300,11
3901,300,12
3902,300,14
3903,300,15
3904,300,15
3905,300,17
3906,300,17
3907,300,18
3908,300,20
3909,300,20
3910,300,20
3911,300,24
3912,301,2
3913,301,4
3914,301,5
3915,301,7
3916,301,7
3917,301,8
3918,301,8
3919,301,10
3920,301,11
3921,301,13
3922,301,14
3923,301,16
3924,301,19
3925,301,20
3926,301,20
3927,301,22
3928,301,23
3929,302,4
3930,302,6
3931,302,6
3932,302,6
3933,302,7
3934,302,9
3935,302,12
3936,302,13
3937,302,15
3938,302,16
3939,302,19
3940,302,22
3941,302,22
3942,302,22
3943,302,24
3944,302,24
3945,303,2
3946,303,2
3947,303,3
3948,303,3
3949,303,5
3950,303,6
3951,303,9
3952,303,11
3953,303,11
3954,303,11
3955,303,12
3956,303,12
3957,303,14
3958,303,17
3959,303,18
3960,303,20
3961,303,23
3962,304,3
3963,304,3
3964,304,3
3965,304,4
3966,304,4
3967,304,4
3968,304,7
3969,304,9
3970,304,12
3971,304,13
3972,304,14
3973,304,16
3974,304,20
3975,304,22
3976,304,23
3977,304,25
3978,305,4
3979,305,7
3980,305,10
3981,305,10
3982,305,10
3983,305,12
3984,305,13
3985,305,15
3986,305,16
3987,305,18
3988,305,19
3989,305,25
3990,306,1
3991,306,2
3992,306,2
3993,306,4
3994,306,7
3995,306,7
3996,306,8
3997,306,10
3998,306,13
3999,306,14
4000,306,14
4001,306,16
4002,306,17
4003,306,19
4004,306,19
4005,306,20
4006,306,22
4007,306,23
4008,307,3
4009,307,6
4010,307,6
4011,307,6
4012,307,7
4013,307,9
4014,307,10
4015,307,12
4016,307,16
4017,307,19
4018,307,22
4019,307,22
4020,307,24
4021,308,4
4022,308,7
4023,308,13
4024,308,15
4025,308,19
4026,308,19
4027,308,20
4028,308,24
4029,308,25
4030,309,3
4031,309,3
4032,309,6
4033,309,8
4034,309,9
4035,309,11
4036,309,12
4037,309,15
4038,309,17
4039,309,17
4040,309,18
4041,309,18
4042,309,18
4043,309,20
4044,309,20
4045,309,23
4046,310,3
4047,310,5
4048,310,6
4049,310,8
4050,310,9
4051,310,15
4052,310,15
4053,310,15
4054,310,17
4055,310,18
4056,310,20
4057,310,24
4058,311,5
4059,311,6
4060,311,6
4061,311,11
4062,311,12
4063,311,12
4064,311,15
4065,311,15
4066,311,17
4067,311,17
4068,311,18
4069,311,21
4070,311,21
4071,311,23
4072,312,3
4073,312,5
4074,312,5
4075,312,6
4076,312,8
4077,312,9
4078,312,11
4079,312,12
4080,312,14
4081,312,15
4082,312,15
4083,312,17
4084,312,18
4085,312,20
4086,312,21
4087,312,23
4088,312,23
4089,313,1
4090,313,5
4091,313,5
4092,313,7
4093,313,10
4094,313,10
4095,313,13
4096,313,13
4097,313,13
4098,313,14
4099,313,16
4100,313,17
4101,313,23
4102,313,23
4103,313,23
4104,314,1
4105,314,5
4106,314,8
4107,314,10
4108,314,10
4109,314,10
4110,314,11
4111,314,13
4112,314,13
4113,314,13
4114,314,14
4115,314,17
4116,314,19
4117,314,22
4118,314,23
4119,314,23
4120,315,3
4121,315,4
4122,315,4
4123,315,4
4124,315,6
4125,315,7
4126,315,9
4127,315,9
4128,315,10
4129,315,12
4130,315,13
4131,315,15
4132,315,18
4133,315,19
4134,315,21
4135,315,22
4136,315,24
